reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1e0afa71-0f98-4b5c-a6a1-5c31a50dda81,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong berikan saya kemudahan berbagai hal,5,0,7.5.5,2024-12-06 18:48:08,,,7.5.5
e00153db-4304-4477-a69b-71a995483514,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus2 Berita nya. Apa aja ada disini dengan kehidupan kita sehari2,5,0,7.5.5,2024-12-05 13:32:02,,,7.5.5
ed49964a-5a66-4ff7-a60a-90cc4572b63d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat di perlukan 💯👍,5,0,7.6.5,2024-12-27 03:30:45,,,7.6.5
22a31ff9-8501-4fd1-bfa2-1c7cf6cb7581,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya bagus,5,0,7.6.5,2024-12-29 10:15:46,,,7.6.5
1b363c3e-9fd3-48c5-8093-fb25b80a2f09,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak punya tiktok.,2,0,7.6.5,2024-12-19 14:00:55,,,7.6.5
f480175c-e720-4d56-a2ab-42fc628cb84c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat menginspirasi,5,0,7.6.6,2024-12-30 01:15:05,,,7.6.6
e8d9b067-bae9-4e92-8a6c-c6e8bff2cb1f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sgtt estetik dan membantu kehidupan sehari hari, cmiww",5,0,6.0.5,2024-04-19 00:16:44,,,6.0.5
50fb957f-276b-43a6-9351-32747efc0886,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak tips seru... Tampilan menarik dan kekinian.. The best,5,2,5.8.0,2024-03-13 15:45:06,,,5.8.0
725f08a4-b717-460a-acf6-c06e36304daf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sy suka aplikasi ini, tidak membosankan. Terimakasih , semoga ke depan jauh lbh mntap lagii.",5,0,6.2.0,2024-05-05 05:46:49,,,6.2.0
80f243df-c240-4317-8dbc-7233942de57f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat suka dengan aplikasi ini, banyak postingan bermanfaat, jadi lebih sering scroll",5,0,5.6.5,2024-02-22 06:47:20,,,5.6.5
92c019a0-1cca-4d5b-ad99-d45e0fce2fe9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Walaupun belum pernah dapet hadiah,tapi aku suka bangettt sama aplikasi ini😌ntah kenapa merasa asyik aja mainnya",5,0,6.0.5,2024-05-14 08:13:11,,,6.0.5
f0cb945c-6060-4903-bc0b-624f26109ff8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok banget ulasannya 👌,5,0,8.3.5,2025-03-27 15:56:35,,,8.3.5
2ca14c7a-2a1f-4a3c-bc18-b962f6ba7f0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak banget tips dan kemudahan yang di dapet. Pokoknya keren bangett deh lemon8,5,0,6.4.0,2024-05-23 05:03:12,,,6.4.0
b9ba6751-f18b-41e6-8693-45cb5a29c3cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasinya bagus banget sih menurut aku yg kalian gak tau bakal jd tau dll lah pokoknya kalian wajib download sih,5,0,,2024-02-25 12:37:47,,,
4486238a-09c7-4121-9af9-cfde41088e5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu banget. Sebagai media untuk mencari referensi,5,1,5.5.0,2024-01-24 15:59:19,,,5.5.0
443438c2-22d5-49f3-89f6-73fa7e207918,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I LOVE IT SO MUCHHH, awal nya aku biasa aja dgn apk iniiii tpi setelah baca² komen org jd penasaran pengen membuktikan sendiri apakah se worth itu?? and yaaaa WORTH IT BGTT CO ASLII!!",5,0,5.7.5,2024-03-06 17:08:47,,,5.7.5
25b16bc5-8ece-413c-9477-bd3b51ecd63f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Membantu sekali mencari inspirasi. Informasinya dr content creator valid dan lengkap.,5,0,6.4.0,2024-11-22 01:37:04,,,6.4.0
b665f749-efee-42d3-93d5-5ece52121138,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak konten menarik dan bisa menghasilkan editan yg keren 🤩,5,1,6.0.5,2024-04-12 11:20:32,,,6.0.5
55539edc-2431-4773-b6fd-e7033cab62d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat bermanfaat. Banyak ilmu kesehatan, kecantikan dll yg bisa aplikasikan.",5,0,3.4.1,2022-11-09 09:33:25,,,3.4.1
b91d059f-0b23-446a-8bb2-e035526fbb87,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mengetahui bnyak hal dari aplikasi lemon,berbagi informasi seputar fashion, kesehatan dan masih bnyak lagi",5,1,5.6.5,2024-02-23 12:02:54,,,5.6.5
8495530b-5545-4394-bc20-821dad825a74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus aplikasinya ada banyak tutorial nya rekomendasi banget sih ini buat aku🥰🥰,5,1,3.7.0,2023-02-02 05:06:54,,,3.7.0
82bb745c-a1c4-4dac-89dd-1fcd57334937,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus bangettttt jadi punya banyak pengalaman dan ilmu baruu,5,1,4.9.0,2023-11-06 23:16:00,,,4.9.0
e136825a-b642-406c-8b37-b72e8bca778a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang sangat inspiratif. Bagus bangetttttttttttt nambah wawasan dan ilmu,5,0,6.3.0,2024-06-08 14:12:15,,,6.3.0
ed215c7d-b45c-4250-a4b8-bb5b5b51513c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka bgt sih sama aplikasi ini. Membuka pikiran aku bgt dan banyak info² positifnyaaaa 🥰,5,0,5.2.5,2023-12-29 13:11:21,,,5.2.5
5b7a06e5-e7de-4802-b700-9775c9169fb6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Banyak banget pelajaran pelajaran yg bisa di contoh, fakta-fakta yg unik, pokonya the best",5,1,5.7.5,2024-03-16 14:50:40,,,5.7.5
5cf5c8d8-0369-438b-8fee-b4fba763ac25,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sangat bermanfaat,5,0,7.5.5,2024-12-03 02:21:45,,,7.5.5
44657bb1-8206-4dd8-b4c3-6dee37a2e648,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka bangt bisa baca apapun yg kita mau haha pkonya lengkap dah,5,1,5.8.5,2024-05-31 04:30:30,,,5.8.5
617819ef-50bd-42db-ae42-47b43486dab1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren bgt aplikasinya. Banyak tips2 menarik. Terima kasih lemon8.,5,1,5.8.5,2024-04-16 14:03:34,,,5.8.5
8dcbcc66-87c7-4847-a44c-6ff5be23c05d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu untuk mencari tips dan trik dalam menjalankan kehidupan,5,1,4.3.5,2023-08-24 11:25:56,,,4.3.5
eee5cd2e-1a45-4c70-9659-0f5c8a2df0cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Keren bgt, banyak inspirasi dan ilmu tata cara staylist, kesehatan, dan banyak lagi",5,0,4.5.0,2023-09-09 06:29:01,,,4.5.0
635f0454-759a-4abd-a16c-6f8441bc6dad,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat suka sam aplikasi ini, sqngat menginspirasi sekali",5,1,3.4.5,2022-11-08 23:52:00,,,3.4.5
df83b575-0d10-4322-91c5-2da5b8bee8b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Demi apaa ini apk berguna banget buat aku dari mulai resep-resep makanan sampai seputar ootd ada di apk ini wajib download sih soalnya berguna banget,5,0,4.9.5,2023-11-11 05:23:42,,,4.9.5
c1ed46b8-ee43-4d76-9527-bc1dce4e2d68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu untuk menjalankan hidup sehat dan juga banyak tips² kesehatan.,5,0,4.2.5,2023-07-22 01:07:34,,,4.2.5
7dff1186-4527-4c99-ac11-19f6faef917b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sumpah ini apk bener"" berguna banget mulai dari cari rekomen barang,make up,skincare,sampe cari resep masakan dll ada di apk ini hah terbest lah ini!!!!!",5,0,5.4.5,2024-01-22 10:31:37,,,5.4.5
c5f0dbc5-e39f-4720-80c0-f1e63304aec2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sekali saya jadi bisa memasak berbagai makanan dari resep dari lemon8,5,0,5.3.5,2024-01-01 11:23:22,,,5.3.5
69814b43-3301-4b5a-9326-0e9b05f9c359,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus dan membantu untuk mengubah ap yg mau kita ubah,5,1,6.4.5,2024-07-08 14:00:28,,,6.4.5
a6369102-832d-4f6f-b341-7ba70f948b93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagusss bangett, jadi lebih semangatt liat tips"" nya soalnya ga ngebosenin",5,2,5.4.0,2024-01-10 11:42:25,,,5.4.0
1a6c101e-4cbf-4d3e-8ba3-5760b60e7bf2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Baguss banget apknya ,,,membantu banget buat akuu,,,so sangat bagus sihh untuk didownload 😄🫶",5,0,6.3.5,2024-05-20 12:28:43,,,6.3.5
0e45245d-f85c-4101-8fb3-76fd115f2867,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Assalamu'alaikum, saya ingin berkomentar tentang aplikasi lemon8, sangat bagus dan membutuhkan bagi saya sekali",5,0,6.0.5,2024-04-18 11:24:09,,,6.0.5
f621a6eb-f071-48df-a00d-4dbec5ddb0c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya bagus kalau bisa lebih beragam lagi dan lebih banyak diy dan craft jitu,5,1,3.8.5,2023-03-20 04:25:30,,,3.8.5
6d773fa5-e877-44f5-91b1-dcafa1f35dc3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka dengan semua manfaat dan tampilannya. Sukses selalu Lemon8 ...,5,0,6.8.5,2024-08-04 13:51:07,,,6.8.5
802e6b8f-bd02-4a47-9c1f-41570594cd74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat bagus, estetik, informatif dan bisa berkreasi",5,1,6.2.0,2024-05-07 08:38:56,,,6.2.0
b836d0b9-2a7c-42c1-a1d8-03f84a12cfb1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat terhibur,5,0,8.3.0,2025-03-26 14:50:00,,,8.3.0
ca1ef178-6ab4-4d71-a673-f9812137a8a5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lemon8 sangat oke,5,0,7.9.5,2025-02-12 16:48:48,,,7.9.5
8cf29814-59af-41b7-a104-3c23b649c250,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bermanfaat bagi anda yang ingin mengupgrade diri mu ke level selanjutnya,5,0,6.8.5,2024-07-27 06:21:52,,,6.8.5
6efcdc14-a690-476f-acfd-71aed9150556,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat menginspirasi. Aplikasi yg sngat keren. Bagus,5,0,6.8.5,2025-01-02 06:59:11,,,6.8.5
187a9fca-24e3-4847-bdd5-4517881e4195,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini bagus banget dan sangat membantu sekali.. Trima kasih lemon8,5,0,3.7.6,2023-03-01 03:27:25,,,3.7.6
e83658ea-1fb5-4e98-af48-19272d650e07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yg baik👍 Banyak tips dan pengetahuan yg didapat. Tengkyuu🤗,5,1,2.8.0,2022-06-07 15:14:31,,,2.8.0
b02145be-8d70-4792-ac36-29b7f5dee63a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bermanfaat banyak tips dan tutor yg beragam 👍🏻,5,1,6.4.0,2024-06-01 16:31:38,,,6.4.0
a16b3436-7378-4c7d-a38b-eaaea78ad4e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang mempermudah mencari info dan tips ataupun review barang apapun.,5,2,5.5.0,2024-01-31 11:07:12,,,5.5.0
b5d1057b-a88b-40b8-b8cf-abaf8d631fe2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Banyak konten menarik, seru banget dipake buat belajar sesuatu.",5,2,5.6.0,2024-02-25 02:57:37,,,5.6.0
bb138435-3478-4803-aec9-20eae8c3be44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bgs dn mudah"" resepnya, juga bhan dn bumbu. Juga mudah di dapatkn ,,di pasar",5,0,5.6.0,2024-02-24 12:58:49,,,5.6.0
aaa0eb6d-10db-4e17-9ba4-156711cf2485,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lemon8 makasih bangettt🥹🩷 tbh aplikasi ini membantu bangett thank you so much lemon8.,5,0,5.5.0,2024-01-26 23:48:31,,,5.5.0
ff2ae918-052d-4ebb-a6b3-071aec560df6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bermanfaat banget buat aku yang mau diet dan belajar pilih outfit biar tetep kece,5,0,2.9.0,2022-06-05 11:30:15,,,2.9.0
242ac5c4-a934-429b-9b27-6c93eedb9c0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semoga menjadi hiburan yg baik,5,0,7.8.5,2025-01-16 12:11:33,,,7.8.5
390d345e-356c-49d2-a667-51d3183f34c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka banget dengan apk ini. sangat membantu segala hal . terutama fashion 🫶,5,0,7.1.5,2024-09-20 13:06:14,,,7.1.5
b9b025de-bf89-48bd-9513-db2570f0dd0b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus menggibur,5,0,8.3.5,2025-03-28 10:49:37,,,8.3.5
ace3b5c5-3cd1-4456-beb4-5166e7479a58,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yang sangat recommended, bermanfaat,, sangat bagus... Pokoknya keren banget....",5,0,6.8.5,2024-07-29 12:56:23,,,6.8.5
cddc8aea-4a95-49fb-a4f8-b89e40ec7360,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Keren, jadi tau spot2 dijakarta yg mau dikunjungi. Mantap",5,0,5.5.5,2024-02-05 15:35:08,,,5.5.5
ba99e0d8-5810-4052-ba65-f7866b522529,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget cuma susah juga ya jadi content creator dilemon 🥲,5,0,,2024-01-20 09:30:02,,,
2e5410f1-b8d6-4a2f-9185-f415f463fbb4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya suka lemon8 kerana postingannya positif dan memberi ilmu yg bermanfaat,5,1,7.3.0,2024-10-13 14:44:08,,,7.3.0
8a93bc45-6057-41f3-82d9-9e8e6ffd12b2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Menambah pengetahuan dn pengalaman. Karena informasi yg ada sangat beragam.,5,1,5.9.5,2024-03-30 23:54:09,,,5.9.5
4d6f7467-e39f-4796-8b35-8a34028e2d44,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Simple, bisa dibuka dalan waktu singkat, dan mudah diingat.",5,0,4.2.0,2023-11-21 02:11:37,,,4.2.0
4e6f151c-ae20-4714-8ff2-c3dec0a91357,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu sekali dan rekomendasi Krn kita bisa jadi pintar,5,3,3.6.5,2023-01-22 01:36:55,,,3.6.5
5c196757-69a7-4d41-b4f1-00bd95ecdade,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya bagus sekali, buat yang ingin diet juga ada saran2 makanan yang harus di konsumsi",5,1,3.2.5,2022-10-05 02:38:11,,,3.2.5
7fb27c2a-89fa-4a47-b513-2c35f15a22b5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lumayan buat promosi,5,0,7.6.5,2024-12-23 04:56:16,,,7.6.5
a38170ce-698e-497d-80bb-bc0ff89c93a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku suka bergabung di Lemon8, TQ 👍🙏💕",5,0,7.9.5,2025-02-03 21:20:36,,,7.9.5
e3fc755e-3e3f-4b54-9cb3-de693184bfbb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat informatif dan menyenangkan. Ringkas & cerah tampilannya,5,0,6.3.5,2024-05-29 01:45:40,,,6.3.5
16040b77-f452-4f74-8d18-d891cfdb6fd1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Suka, semoga konten d dalamnya lebih lengkap lagi.",5,2,4.0.0,2023-05-03 07:53:33,,,4.0.0
d97da6ac-b177-4299-aa5e-31849651084b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gabut""nya gw, pasti ke lemon. Soalnya bermanfaat banget tauk...seneng banget.",5,0,3.0.5,2022-08-22 01:49:46,,,3.0.5
2b609f1b-870a-4271-8280-888ac4ce896f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nyesal kalo gak download aplikasi Lemon8. Aplikasi ini sangat membantu saya, disini kita bisa dapat tips bermanfaat",5,2,3.7.6,2023-02-26 00:57:19,,,3.7.6
